4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG50.PA2,31_disaster_risk_disasters_hazards,0.8472671680635923,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG50.PA7,31_disaster_risk_disasters_hazards,0.6269654772336057,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG50.PA31,3_water_groundwater_resources_irrigation,1.0,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG51.PA5,3_water_groundwater_resources_irrigation,0.3921670010335694,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG51.PA19,3_water_groundwater_resources_irrigation,0.7013024596079597,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG52.PA15,66_wetlands_wetland_ramsar_water,0.8191784763654562,66,0,0.0,wetlands,wetland,ramsar,water,convention,pollution,loss,wise,freshwater,in
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG55.PA30,31_disaster_risk_disasters_hazards,0.6218714464120928,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG56.PA6,31_disaster_risk_disasters_hazards,0.6860117485688699,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG56.PA16,31_disaster_risk_disasters_hazards,1.0,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG59.PA24,2_gender_women_gbv_violence,0.8053588475382231,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG59.PA35,2_gender_women_gbv_violence,0.8336495557517147,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG60.PA9,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG60.PA19,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG60.PA26,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG60.PA33,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG61.PA2,2_gender_women_gbv_violence,0.7910453462715021,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG61.PA12,2_gender_women_gbv_violence,0.6746220783201261,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG61.PA18,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG61.PA28,2_gender_women_gbv_violence,0.8479624063223554,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG61.PA30,2_gender_women_gbv_violence,0.8341241116362617,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG62.PA6,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG62.PA20,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG62.PA37,2_gender_women_gbv_violence,1.0,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG63.PA2,13_forest_forests_wood_timber,0.8882280432940057,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG63.PA31,13_forest_forests_wood_timber,0.8373933510323792,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG64.PA10,13_forest_forests_wood_timber,0.9852735706076756,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG64.PA13,13_forest_forests_wood_timber,0.9867491199557366,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG65.PA12,26_degradation_land_restoration_degraded,0.8807133416302821,26,0,0.0,degradation,land,restoration,degraded,assessment,ecosystem,responses,and,of,neutrality
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG65.PA14,13_forest_forests_wood_timber,0.7445109829800831,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG68.PA22,3_water_groundwater_resources_irrigation,0.40776003083603335,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG69.PA13,31_disaster_risk_disasters_hazards,0.6042882303026805,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG69.PA16,31_disaster_risk_disasters_hazards,0.8052414363124747,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG69.PA37,3_water_groundwater_resources_irrigation,0.5941693845749619,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG77.PA15,31_disaster_risk_disasters_hazards,0.6889596434187136,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG80.PA32,13_forest_forests_wood_timber,0.6833893773574671,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG80.PA38,13_forest_forests_wood_timber,0.8341546151637936,13,0,0.0,forest,forests,wood,timber,forestry,logging,deforestation,asia,management,production
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG81.PA107,31_disaster_risk_disasters_hazards,0.43373621777864957,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG82.PA82,52_urban_green_city_cities,0.49401409358008885,52,0,0.0,urban,green,city,cities,spaces,planning,infrastructure,plan,nature,space
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG83.PA14,10_scenarios_decision_policy_scenario,0.6909394351132458,10,0,0.0,scenarios,decision,policy,scenario,models,futures,exploratory,making,archetypes,options
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG83.PA93,19_geoheritage_geoconservation_protected_features,0.3781456345744848,19,0,0.0,geoheritage,geoconservation,protected,features,karst,geodiversity,volcanic,site,areas,park
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG85.PA12,31_disaster_risk_disasters_hazards,0.8469906069047505,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG85.PA13,31_disaster_risk_disasters_hazards,0.8592756179272217,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG85.PA14,31_disaster_risk_disasters_hazards,0.8217525823839813,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG85.PA15,31_disaster_risk_disasters_hazards,0.6070993161716213,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG87.PA2,31_disaster_risk_disasters_hazards,0.5940032053585719,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG90.PA23,66_wetlands_wetland_ramsar_water,0.7013436862403296,66,0,0.0,wetlands,wetland,ramsar,water,convention,pollution,loss,wise,freshwater,in
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG90.PA31,3_water_groundwater_resources_irrigation,0.504633061923027,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG90.PA35,3_water_groundwater_resources_irrigation,0.5082965183115413,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
4cbd45deea2f75967179137748ad083506e733f8db79bdcff5198c3a14d0b271.PG91.PA2,3_water_groundwater_resources_irrigation,0.5406869176813472,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG4.PA22,31_disaster_risk_disasters_hazards,0.9000308380059637,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG4.PA23,2_gender_women_gbv_violence,0.8450725771823161,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG11.PA30,10_scenarios_decision_policy_scenario,0.6855697482587999,10,0,0.0,scenarios,decision,policy,scenario,models,futures,exploratory,making,archetypes,options
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG18.PA9,90_older_persons_aging_cities,0.9078863918379151,90,0,0.0,older,persons,aging,cities,age,city,readiness,ready,housing,spaces
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG19.PA28,2_gender_women_gbv_violence,0.8376225741858591,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG20.PA10,28_apparel_female_women_careers,0.8718169159654218,28,0,0.0,apparel,female,women,careers,labor,jobs,occupations,education,industries,workers
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG20.PA16,2_gender_women_gbv_violence,0.6692521775209921,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG20.PA26,2_gender_women_gbv_violence,0.7321666010278076,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG20.PA33,2_gender_women_gbv_violence,0.6906607830345718,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG20.PA35,2_gender_women_gbv_violence,0.6722912841068268,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG21.PA2,2_gender_women_gbv_violence,0.7443232770819641,2,0,0.0,gender,women,gbv,violence,womens,men,rights,and,equality,their
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG23.PA31,31_disaster_risk_disasters_hazards,0.8592756179272217,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG24.PA13,31_disaster_risk_disasters_hazards,0.6936748811718175,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG24.PA17,31_disaster_risk_disasters_hazards,0.8047663801984171,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG26.PA17,3_water_groundwater_resources_irrigation,0.4675314843380267,3,0,0.0,water,groundwater,resources,irrigation,river,management,supply,freshwater,basin,hydropower
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG26.PA30,31_disaster_risk_disasters_hazards,0.4455644516828462,31,0,0.0,disaster,risk,disasters,hazards,vulnerability,events,floods,risks,natural,hazard
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG28.PA11,47_supplementary_drought_inconsistent_confidence,0.4572545477840622,47,0,0.0,supplementary,drought,inconsistent,confidence,moisture,material,cdd,spei,drying,chapter
3361f44081f3ae46cc1306c2c581835d28cc57841009c9689d4ce912e568fd80.PG29.PA35,47_supplementary_drought_inconsistent_confidence,0.48679287516713343,47,0,0.0,supplementary,drought,inconsistent,confidence,moisture,material,cdd,spei,drying,chapter
